"Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE","AQS_PARAMETER"
NA,70,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,68,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,56,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,43,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,59,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,45,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,40,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,58,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,49,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,32,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,45,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,54,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,60,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,63,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,33,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,56,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,30,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,35,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,45,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,54,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,60,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,43,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,51,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,66,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,60,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,67,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,58,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,38,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,40,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,32,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,53,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,61,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,50,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,35,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,30,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,51,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,51,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,62,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,63,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,57,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,33,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,39,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,59,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,59,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,37,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,40,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,56,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,28,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,28,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,55,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,43,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,27,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,33,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,48,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,62,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,56,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,52,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,58,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,36,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,18,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,23,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,55,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,38,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,25,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,38,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,29,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,23,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,19,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,35,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,22,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,23,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,40,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,23,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,33,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,40,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,55,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,46,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,51,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,55,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,62,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,64,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,56,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,23,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,25,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,22,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,23,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,16,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,34,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,40,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,38,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,30,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,33,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,39,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,31,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,27,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,18,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,23,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,28,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,31,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,35,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,29,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,30,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,24,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,32,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,38,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,46,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,50,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,52,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,46,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,48,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,33,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,41,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,49,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,50,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,47,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,50,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,64,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,61,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,41,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,52,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,46,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,41,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,38,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,44,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,34,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,37,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,35,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,51,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,55,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,40,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,42,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,55,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,44,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,28,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,29,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,31,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,22,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,20,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,50,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,64,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,55,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,54,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,39,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,52,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,57,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,50,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,30,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,35,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,41,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,28,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,29,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,33,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,26,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,33,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,41,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,48,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,48,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,42,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,24,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,34,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,31,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,35,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,20,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,30,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,34,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,46,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,39,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,29,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,41,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,55,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,48,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,38,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,40,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,45,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,56,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,63,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,52,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,31,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,35,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,32,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,34,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,33,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,56,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,40,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,38,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,53,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,59,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,54,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,43,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,48,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,37,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,37,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,35,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,35,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,46,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,42,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,36,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,43,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,45,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,35,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,26,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,22,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,60,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,54,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,31,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,39,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,38,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,29,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,24,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,25,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,33,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,43,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,48,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,49,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,53,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,55,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,51,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,49,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,29,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,24,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,32,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,23,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,28,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,26,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,36,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,38,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,33,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,22,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,26,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,40,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,41,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,15,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,25,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,39,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,30,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,33,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,28,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,22,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,27,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,23,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,33,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,50,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,30,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,27,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,25,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,34,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,35,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,34,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,39,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,25,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,38,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,36,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,24,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,44,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,18,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,31,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,54,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,69,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,66,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,53,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,35,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,55,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,27,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,25,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,56,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,36,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,15,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,33,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,46,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,50,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,51,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,62,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,50,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,30,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,29,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,16,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,38,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
NA,58,"Millbrook School","PM2.5 - Local Conditions","Wake",35.856111,-78.574167,"PM2.5"
